Episode,Score,Best,Total reward,End position
836,17.767537738,21.3216459145,1492.47316999,"[  1.87522189e-02   1.76762009e+01   7.94479265e+01   8.52127300e-01
   6.28270667e+00   0.00000000e+00]"
837,17.7332970078,21.3216459145,1489.59694865,"[ -8.99294314e-03  -1.84924266e+01   8.21848139e+01   2.56796358e-03
   8.84699931e-05   0.00000000e+00]"
838,17.4549655197,21.3216459145,1466.21710366,"[  1.26381862e-02  -4.00417136e+01   6.69413539e+01   4.84735381e+00
   6.28243110e+00   0.00000000e+00]"
839,17.6670207837,21.3216459145,1484.02974583,"[ -8.22687151e-03   2.76662850e+01   7.58182238e+01   1.04890390e+00
   1.71436216e-04   0.00000000e+00]"
840,17.6505968019,21.3216459145,1482.65013136,"[  7.66173762e-04  -2.94420391e+01   7.41149308e+01   5.19634970e+00
   6.28312060e+00   0.00000000e+00]"
841,17.6526527304,21.3216459145,1482.82282935,"[ -1.64085496e-02   2.81277303e+01   7.65063715e+01   5.91987628e-01
   5.52661957e-04   0.00000000e+00]"
842,16.8300527118,21.3216459145,1413.72442779,"[  1.66039477e-02   5.56752817e+01   5.06110438e+01   1.79609993e+00
   6.28104120e+00   0.00000000e+00]"
843,17.6690601987,21.3216459145,1484.20105669,"[  1.40651011e-02   2.70271553e+01   7.66444119e+01   7.54888310e-01
   6.28262531e+00   0.00000000e+00]"
844,17.7943642595,21.3216459145,1494.72659779,"[  3.01008670e-02  -6.89665637e+00   8.40091100e+01   6.32628044e-01
   6.28298997e+00   0.00000000e+00]"
845,17.7625757001,21.3216459145,1492.05635881,"[ -4.31276187e-03   1.39018149e+01   8.19746017e+01   5.82629067e+00
   3.40590334e-04   0.00000000e+00]"
846,17.7181959512,21.3216459145,1488.3284599,"[  1.73851656e-02  -2.35579470e+01   7.65268161e+01   5.19911392e+00
   6.28228966e+00   0.00000000e+00]"
847,17.4629446832,21.3216459145,1466.88735339,"[ -1.12552436e-02   4.01368286e+01   6.74546021e+01   1.45486715e+00
   4.86540820e-04   0.00000000e+00]"
848,17.781917404,21.3216459145,1493.68106194,"[  1.75200462e-03  -1.02470370e+01   8.22626800e+01   6.18882925e+00
   2.33499599e-05   0.00000000e+00]"
849,17.4733192985,21.3216459145,1467.75882108,"[ -7.58137079e-03   4.06477938e+01   6.70822591e+01   1.69157572e+00
   2.65239072e-04   0.00000000e+00]"
850,17.5222817088,21.3216459145,1471.87166354,"[  5.23757727e-03   3.69595539e+01   7.00864447e+01   1.09840766e+00
   2.21603454e-04   0.00000000e+00]"
851,17.2319711398,21.3216459145,1447.48557574,"[ -1.95829292e-02   4.74101589e+01   6.11798096e+01   1.60025721e+00
   4.89190584e-04   0.00000000e+00]"
852,17.7826400175,21.3216459145,1493.74176147,"[ -7.86803286e-03  -1.05100768e+01   8.15694830e+01   5.84746969e+00
   2.85511104e-04   0.00000000e+00]"
853,17.6527896882,21.3216459145,1482.83433381,"[ -1.10995330e-03  -2.93999414e+01   7.43304140e+01   5.20320352e+00
   2.45507934e-04   0.00000000e+00]"
854,17.7523846847,21.3216459145,1491.20031351,"[ -2.94834294e-02   1.44574129e+01   8.19770815e+01   4.51802889e-01
   1.02713869e-03   0.00000000e+00]"
855,17.0706192938,21.3216459145,1433.93202068,"[ -2.54261920e-02   5.28489488e+01   5.64024542e+01   2.18070596e+00
   9.50173520e-04   0.00000000e+00]"
856,17.7749568519,21.3216459145,1493.09637556,"[  1.63320964e-02  -1.26453884e+01   8.14776547e+01   5.80640784e+00
   6.28266387e+00   0.00000000e+00]"
857,17.5887752582,21.3216459145,1477.45712169,"[ -1.05392049e-02   3.25658304e+01   7.51743451e+01   3.36243649e-01
   1.33060205e-04   0.00000000e+00]"
858,17.7699806814,21.3216459145,1492.67837724,"[  1.52522159e-03   1.64870431e+01   8.00747639e+01   5.69948921e-01
   6.28301747e+00   0.00000000e+00]"
859,17.7779837453,21.3216459145,1493.35063461,"[ -2.93147069e-02   1.52524270e+01   8.03422851e+01   6.23418588e-01
   1.09881557e-03   0.00000000e+00]"
860,17.3094607912,21.3216459145,1453.99470646,"[  4.70947462e-04   4.97213746e+01   6.13215077e+01   2.16436464e+00
   6.28301193e+00   0.00000000e+00]"
861,17.2250793428,21.3216459145,1446.9066648,"[ -3.55968307e-03  -4.73424130e+01   5.91919321e+01   4.34222472e+00
   6.28303701e+00   0.00000000e+00]"
862,16.7942092167,21.3216459145,1410.7135742,"[ -2.44753850e-03   5.60943954e+01   5.00831754e+01   2.04824097e+00
   6.28275779e+00   0.00000000e+00]"
863,17.7866077588,21.3216459145,1494.07505174,"[  1.30207838e-02  -9.05063956e+00   8.25682717e+01   8.09858247e-02
   6.28272841e+00   0.00000000e+00]"
864,17.7782630216,21.3216459145,1493.37409382,"[  1.86231881e-02  -1.37159994e+01   8.06483886e+01   5.54535049e+00
   6.28254596e+00   0.00000000e+00]"
865,17.7936547593,21.3216459145,1494.66699978,"[  2.20331619e-02   4.74588452e+00   8.27792143e+01   6.17171787e+00
   6.28255298e+00   0.00000000e+00]"
866,17.7999932863,21.3216459145,1495.19943605,"[ -1.75751337e-03  -2.24062532e+00   8.25041594e+01   5.18432979e+00
   6.28300064e+00   0.00000000e+00]"
867,17.7887813285,21.3216459145,1494.25763159,"[ -4.12971745e-03  -7.46387465e+00   8.23391174e+01   2.46607151e-02
   6.28310254e+00   0.00000000e+00]"
868,17.7341295917,21.3216459145,1489.6668857,"[ -3.12126679e-02   1.99390083e+01   7.94995306e+01   6.10263832e-01
   1.06013500e-03   0.00000000e+00]"
869,17.7752572228,21.3216459145,1493.12160671,"[  7.09372032e-03   1.29591069e+01   8.12487770e+01   5.69522404e-01
   1.45869927e-04   0.00000000e+00]"
870,17.7939984297,21.3216459145,1494.6958681,"[  5.04815110e-03  -6.24696953e+00   8.23574016e+01   5.97491917e+00
   6.28287887e+00   0.00000000e+00]"
871,15.8906559634,21.3216459145,1334.81510093,"[ -1.60665525e-03  -6.63956275e+01   3.41598193e+01   5.14238394e+00
   3.07487028e-04   0.00000000e+00]"
872,17.6011645228,21.3216459145,1478.49781992,"[  2.48456837e-03  -3.20392404e+01   7.46678183e+01   5.53889799e+00
   6.28311787e+00   0.00000000e+00]"
873,17.2486228646,21.3216459145,1448.88432062,"[  2.26825946e-02  -4.68157425e+01   6.14887264e+01   4.86644773e+00
   6.28267578e+00   0.00000000e+00]"
874,17.7391584823,21.3216459145,1490.08931252,"[ -4.58410466e-02   1.91914775e+01   7.96246363e+01   4.84514562e-01
   1.07122495e-03   0.00000000e+00]"
875,17.4174552759,21.3216459145,1463.06624318,"[ -1.99128520e-02  -4.22925908e+01   6.92753002e+01   5.51817700e+00
   4.48137844e-04   0.00000000e+00]"
876,17.7208781325,21.3216459145,1488.55376313,"[  1.84197420e-02   2.24289730e+01   7.85224990e+01   2.55446829e-01
   6.28261957e+00   0.00000000e+00]"
877,17.7297094579,21.3216459145,1489.29559446,"[  1.16084604e-02  -2.03974579e+01   7.95295596e+01   5.72815142e+00
   6.28293436e+00   0.00000000e+00]"
878,17.6244415143,21.3216459145,1480.4530872,"[  2.96445473e-02   3.12591269e+01   7.35072955e+01   1.33047057e+00
   6.28267125e+00   0.00000000e+00]"
879,17.7969952042,21.3216459145,1494.94759715,"[  4.54710804e-03  -4.40186828e+00   8.35024326e+01   6.82819431e-01
   1.58129146e-04   0.00000000e+00]"
880,17.7521325196,21.3216459145,1491.17913164,"[ -1.48598720e-04   1.60997792e+01   8.11681542e+01   7.31802259e-02
   6.28292426e+00   0.00000000e+00]"
881,17.0326377922,21.3216459145,1430.74157455,"[  1.16493607e-02   5.17277208e+01   5.58536632e+01   1.67507377e+00
   6.28294760e+00   0.00000000e+00]"
882,17.5697589875,21.3216459145,1475.85975495,"[  1.17133038e-03   3.52763761e+01   7.09476726e+01   1.62880294e+00
   6.28305572e+00   0.00000000e+00]"
883,17.7027994386,21.3216459145,1487.03515285,"[  1.26940349e-02   2.28590747e+01   7.85405865e+01   5.29891993e-01
   6.28243292e+00   0.00000000e+00]"
884,17.7842020866,21.3216459145,1493.87297527,"[  4.75683969e-03  -1.01620978e+01   8.26773105e+01   6.26673437e+00
   6.28316137e+00   0.00000000e+00]"
885,17.605830158,21.3216459145,1478.88973327,"[  4.97200375e-03   3.45145736e+01   7.13465589e+01   1.57683433e+00
   2.43808834e-04   0.00000000e+00]"
886,17.6466986699,21.3216459145,1482.32268827,"[ -8.14781302e-03   3.06101941e+01   7.35278364e+01   1.10513719e+00
   6.28296739e+00   0.00000000e+00]"
887,17.7578182263,21.3216459145,1491.65673101,"[ -1.63512350e-02  -1.58660817e+01   8.07348519e+01   5.80779067e+00
   7.02337853e-04   0.00000000e+00]"
888,17.6783585407,21.3216459145,1484.98211742,"[ -2.61781693e-03   2.47955460e+01   7.90234234e+01   2.92824361e-01
   6.28314431e+00   0.00000000e+00]"
889,17.7701695492,21.3216459145,1492.69424213,"[  3.34954994e-03  -1.68634367e+01   7.85765347e+01   4.90983035e+00
   6.28300812e+00   0.00000000e+00]"
890,17.6691576295,21.3216459145,1484.20924088,"[  5.95155483e-03   2.64741695e+01   7.68987133e+01   9.17251285e-01
   6.99189042e-05   0.00000000e+00]"
891,17.7898450967,21.3216459145,1494.34698813,"[ -9.13169313e-03  -8.31469652e+00   8.22137694e+01   5.96298051e+00
   1.21769587e-04   0.00000000e+00]"
892,17.7722378556,21.3216459145,1492.86797987,"[  2.45035747e-02   1.13926956e+01   8.21937515e+01   6.21262194e+00
   6.28274558e+00   0.00000000e+00]"
893,17.5214661572,21.3216459145,1471.80315721,"[  1.55251585e-02  -3.71208184e+01   7.00661551e+01   5.23577630e+00
   6.28264631e+00   0.00000000e+00]"
894,17.5198766829,21.3216459145,1471.66964137,"[ -3.97072727e-03  -3.69394538e+01   7.21215109e+01   5.47284611e+00
   2.68863295e-05   0.00000000e+00]"
895,17.6297937656,21.3216459145,1480.90267631,"[ -8.49131044e-03   3.10952302e+01   7.42157726e+01   8.39743849e-01
   6.28316893e+00   0.00000000e+00]"
896,17.7888818622,21.3216459145,1494.26607643,"[ -1.60100515e-03   6.48960264e+00   8.27678602e+01   6.02842515e+00
   1.49163556e-04   0.00000000e+00]"
897,17.013638596,21.3216459145,1429.14564207,"[ -1.03148338e-02  -5.17317761e+01   5.35996172e+01   4.09645801e+00
   7.01954103e-04   0.00000000e+00]"
898,17.7633407171,21.3216459145,1492.12062024,"[  2.07240441e-02   1.67215149e+01   8.03541044e+01   2.46799264e-01
   6.28267890e+00   0.00000000e+00]"
899,17.620574378,21.3216459145,1480.12824775,"[ -9.60620493e-03  -3.11803014e+01   7.73066066e+01   6.07985886e+00
   3.26356611e-04   0.00000000e+00]"
900,17.795420119,21.3216459145,1494.81529,"[ -2.76869672e-02   3.69044067e+00   8.29437390e+01   5.86371394e+00
   1.11270450e-03   0.00000000e+00]"
901,17.4877969257,21.3216459145,1468.97494176,"[  2.71559191e-02   3.90349157e+01   6.78471106e+01   1.29377631e+00
   6.28228859e+00   0.00000000e+00]"
902,17.7704452574,21.3216459145,1492.71740162,"[ -2.27776875e-03   1.37061067e+01   8.12426191e+01   1.91322207e-01
   1.84293452e-04   0.00000000e+00]"
903,17.673763734,21.3216459145,1484.59615365,"[ -6.60448750e-03   2.79134412e+01   7.55891424e+01   6.94860908e-01
   3.94951524e-04   0.00000000e+00]"
904,17.7670264356,21.3216459145,1492.43022059,"[ -2.04597464e-02   1.63358807e+01   8.00556956e+01   6.95640747e-01
   2.46002335e-04   0.00000000e+00]"
905,17.6442781515,21.3216459145,1482.11936473,"[  9.12307575e-04  -3.02597116e+01   7.35298632e+01   5.06917022e+00
   3.27718411e-04   0.00000000e+00]"
906,17.7832376318,21.3216459145,1493.79196107,"[ -3.14161963e-02  -1.00448429e+01   8.19805593e+01   6.10686649e+00
   1.17577724e-03   0.00000000e+00]"
907,17.7453497003,21.3216459145,1490.60937482,"[ -2.67706654e-03  -1.83867629e+01   7.96815181e+01   5.76222305e+00
   2.98226410e-04   0.00000000e+00]"
908,17.0667598945,21.3216459145,1433.60783114,"[  4.41269860e-03   5.41820928e+01   5.54150838e+01   2.45583833e+00
   6.28287979e+00   0.00000000e+00]"
909,17.6944876605,21.3216459145,1486.33696348,"[  3.10067505e-02  -2.45180740e+01   7.82354059e+01   5.75326406e+00
   6.28273050e+00   0.00000000e+00]"
910,17.7749962742,21.3216459145,1493.09968704,"[  1.12594789e-02   1.63782052e+01   8.04578644e+01   3.00530442e-01
   6.28290376e+00   0.00000000e+00]"
911,17.7130338094,21.3216459145,1487.89483999,"[  2.32527188e-02  -2.33690373e+01   7.86530991e+01   5.99531344e+00
   6.28225952e+00   0.00000000e+00]"
912,17.6262948735,21.3216459145,1480.60876937,"[ -5.40740421e-02  -3.19514938e+01   7.12348056e+01   4.93711202e+00
   1.49008019e-03   0.00000000e+00]"
913,17.7994775939,21.3216459145,1495.15611789,"[  1.78610534e-02  -1.39688631e+00   8.28342459e+01   8.29353767e-02
   6.28243271e+00   0.00000000e+00]"
914,17.7212122581,21.3216459145,1488.58182968,"[  1.03916272e-03  -2.16025409e+01   7.93212647e+01   5.81266667e+00
   2.79959404e-04   0.00000000e+00]"
915,17.3045370604,21.3216459145,1453.58111307,"[ -9.78271480e-04  -4.68323628e+01   6.47241476e+01   5.72885364e+00
   1.35743181e-04   0.00000000e+00]"
916,17.7316053241,21.3216459145,1489.45484723,"[  4.21435250e-03   2.03930277e+01   7.91467733e+01   6.80012457e-01
   6.28298757e+00   0.00000000e+00]"
917,17.7964203314,21.3216459145,1494.89930784,"[  1.53662203e-02   1.53110272e+00   8.29027014e+01   6.06257563e+00
   6.28306897e+00   0.00000000e+00]"
918,17.4344174876,21.3216459145,1464.49106896,"[  7.97119745e-03   4.08567530e+01   6.92528620e+01   7.62971765e-01
   6.28294472e+00   0.00000000e+00]"
919,17.7975138542,21.3216459145,1494.99116375,"[ -1.28842424e-02  -2.63525217e+00   8.27706942e+01   5.73184872e+00
   5.04899197e-04   0.00000000e+00]"
920,17.7587234032,21.3216459145,1491.73276587,"[  2.25012531e-03  -1.57789257e+01   8.08756452e+01   5.58216087e+00
   6.28314535e+00   0.00000000e+00]"
921,17.5804143882,21.3216459145,1476.75480861,"[ -1.21135538e-02   3.31236882e+01   7.45486106e+01   4.84745980e-01
   3.24063764e-04   0.00000000e+00]"
922,17.2610918468,21.3216459145,1449.93171513,"[  8.58630599e-03   4.66811673e+01   6.13061632e+01   1.72581087e+00
   6.28278270e+00   0.00000000e+00]"
923,17.7519805685,21.3216459145,1491.16636776,"[  8.53116755e-04  -1.88699502e+01   7.92961128e+01   5.53449890e+00
   1.86001049e-04   0.00000000e+00]"
924,17.7512051629,21.3216459145,1491.10123368,"[ -6.10366293e-03   1.59146993e+01   8.12022833e+01   2.36607629e-01
   1.84610172e-04   0.00000000e+00]"
925,17.7752634016,21.3216459145,1493.12212574,"[ -1.04323502e-02  -1.39144100e+01   8.18486070e+01   2.35553764e-01
   4.48785774e-04   0.00000000e+00]"
926,17.4510354633,21.3216459145,1465.88697892,"[  1.79888194e-03   4.04822966e+01   6.81095742e+01   1.05828578e+00
   6.53401845e-04   0.00000000e+00]"
927,17.7344423714,21.3216459145,1489.6931592,"[ -1.43317806e-02  -2.14064911e+01   7.78523093e+01   4.98173393e+00
   3.50554787e-04   0.00000000e+00]"
928,17.528326158,21.3216459145,1472.37939728,"[  1.74454231e-02  -3.80487388e+01   7.61879554e+01   6.24048521e+00
   6.28258961e+00   0.00000000e+00]"
929,17.7879841107,21.3216459145,1494.1906653,"[  4.30329298e-03  -9.95050519e+00   8.14601888e+01   5.68464083e+00
   1.11391862e-04   0.00000000e+00]"
930,17.5749736014,21.3216459145,1476.29778252,"[ -4.68850311e-03  -3.47849913e+01   6.97248359e+01   4.76409990e+00
   4.81923596e-04   0.00000000e+00]"
931,17.7688143442,21.3216459145,1492.58040492,"[  1.36968152e-04   1.77863905e+01   7.94539249e+01   1.12493197e+00
   2.86183806e-05   0.00000000e+00]"
932,17.7924730577,21.3216459145,1494.56773684,"[ -1.44656253e-02  -8.10198181e+00   8.21224362e+01   5.86619858e+00
   5.13402034e-04   0.00000000e+00]"
933,17.7973427329,21.3216459145,1494.97678956,"[  2.81118679e-02  -1.61076310e+00   8.27712644e+01   6.01872072e+00
   6.28190966e+00   0.00000000e+00]"
934,17.7913863394,21.3216459145,1494.47645251,"[ -1.35749438e-02  -5.83029673e+00   8.25779332e+01   6.19657227e+00
   7.13713474e-04   0.00000000e+00]"
935,17.7696953674,21.3216459145,1492.65441086,"[  5.36103359e-03   1.14498492e+01   8.22033048e+01   6.18551764e+00
   6.28318442e+00   0.00000000e+00]"
936,17.7151346065,21.3216459145,1488.07130695,"[ -4.74103339e-03  -2.34643410e+01   7.78927603e+01   5.87608628e+00
   4.04916276e-04   0.00000000e+00]"
937,17.635226085,21.3216459145,1481.35899114,"[ -2.23704539e-03   2.94449724e+01   7.59593140e+01   7.90388135e-01
   6.45050897e-06   0.00000000e+00]"
938,17.751078839,21.3216459145,1491.09062248,"[  9.78602689e-04   1.59496641e+01   8.12173541e+01   3.37606605e-01
   6.28293076e+00   0.00000000e+00]"
939,17.7794838565,21.3216459145,1493.47664394,"[  1.71648825e-02   1.29441204e+01   8.13175961e+01   5.22199080e-01
   6.28236143e+00   0.00000000e+00]"
940,17.8160115885,21.3216459145,1496.54497343,"[ -9.83931873e-03   8.54544161e+00   8.29412779e+01   1.16077364e+00
   2.08973937e-04   0.00000000e+00]"
941,17.7483193148,21.3216459145,1490.85882245,"[  1.71363109e-03   1.55604302e+01   8.17663138e+01   5.99658532e+00
   6.28297846e+00   0.00000000e+00]"
942,17.7098081413,21.3216459145,1487.62388387,"[  1.63176906e-02   2.06685868e+01   8.05188583e+01   6.24178031e+00
   6.28263624e+00   0.00000000e+00]"
943,17.7448546512,21.3216459145,1490.5677907,"[ -9.63789727e-03  -2.16553452e+01   7.56873707e+01   4.42159918e+00
   2.07046014e-04   0.00000000e+00]"
944,17.249225078,21.3216459145,1448.93490655,"[  2.38752701e-02  -4.67215041e+01   6.10988542e+01   4.62400518e+00
   6.28229725e+00   0.00000000e+00]"
945,17.4430012015,21.3216459145,1465.21210092,"[ -7.47302522e-03   4.15694256e+01   6.62535572e+01   1.78517789e+00
   6.28308855e+00   0.00000000e+00]"
946,17.7940219125,21.3216459145,1494.69784065,"[  6.40529531e-03  -2.51994328e+00   8.26100786e+01   6.02242150e+00
   6.28273172e+00   0.00000000e+00]"
947,17.7148751356,21.3216459145,1488.04951139,"[  1.09704735e-02  -2.47993196e+01   7.52248154e+01   4.69786173e+00
   6.28255479e+00   0.00000000e+00]"
948,17.6669792854,21.3216459145,1484.02625997,"[  1.22286560e-02   2.70847206e+01   7.66895113e+01   8.24742097e-01
   6.28294629e+00   0.00000000e+00]"
949,17.778629895,21.3216459145,1493.40491118,"[ -2.51933128e-02   9.94754672e+00   8.24113189e+01   9.35572835e-02
   1.38338541e-03   0.00000000e+00]"
950,17.7929836507,21.3216459145,1494.61062666,"[ -4.07484676e-03  -5.00563738e+00   8.30077018e+01   1.78300192e-01
   1.97473499e-04   0.00000000e+00]"
951,17.5996330139,21.3216459145,1478.36917317,"[ -1.58680683e-03  -3.33377669e+01   7.13542352e+01   4.85198048e+00
   7.04270930e-05   0.00000000e+00]"
952,17.7185394717,21.3216459145,1488.35731562,"[  2.21449386e-02   2.21337291e+01   7.87465623e+01   3.93932183e-01
   6.28235461e+00   0.00000000e+00]"
953,17.664140563,21.3216459145,1483.7878073,"[  1.39741436e-02   2.95375343e+01   7.42569656e+01   1.25592049e+00
   6.28298302e+00   0.00000000e+00]"
954,17.4545369652,21.3216459145,1466.18110508,"[  1.15032305e-02   4.00580988e+01   7.06963349e+01   5.05117340e-01
   6.28257562e+00   0.00000000e+00]"
955,17.7982509474,21.3216459145,1495.05307958,"[ -1.61910646e-02  -3.61692651e+00   8.26573993e+01   6.15661089e+00
   3.81214841e-04   0.00000000e+00]"
956,17.7785108859,21.3216459145,1493.39491442,"[  3.13185790e-02  -1.03328850e+01   8.22504669e+01   5.97439129e+00
   6.28263633e+00   0.00000000e+00]"
957,17.7967541857,21.3216459145,1494.9273516,"[  9.18169942e-03  -6.81971873e+00   8.27037300e+01   5.92198407e+00
   6.28278731e+00   0.00000000e+00]"
958,17.7741695746,21.3216459145,1493.03024427,"[ -1.28243833e-02  -1.30081005e+01   8.14024701e+01   6.01313731e+00
   2.69164791e-04   0.00000000e+00]"
959,17.7771620452,21.3216459145,1493.2816118,"[  1.19506406e-02   1.32659131e+01   8.09623673e+01   5.66389349e-01
   6.28261995e+00   0.00000000e+00]"
960,17.7900044097,21.3216459145,1494.36037041,"[  9.66543983e-03   1.24994375e+01   8.13162903e+01   8.85771766e-01
   6.28302646e+00   0.00000000e+00]"
961,17.6865682028,21.3216459145,1485.67172903,"[ -1.68693116e-02  -2.44542060e+01   7.98162066e+01   5.86072308e+00
   6.31217877e-04   0.00000000e+00]"
962,17.7173440364,21.3216459145,1488.25689905,"[  2.54189554e-02   2.22633821e+01   7.85371368e+01   8.32357383e-01
   6.28256663e+00   0.00000000e+00]"
963,17.6915698256,21.3216459145,1486.09186535,"[  2.02619851e-02   2.44070760e+01   7.81540774e+01   6.54062888e-01
   6.28270155e+00   0.00000000e+00]"
964,17.467370285,21.3216459145,1467.25910394,"[  1.83850090e-02  -3.96316415e+01   7.13412736e+01   5.49969902e+00
   6.28257499e+00   0.00000000e+00]"
965,17.7392193742,21.3216459145,1490.09442743,"[  4.36968095e-02   2.02043099e+01   7.88688824e+01   7.65550234e-01
   6.28198983e+00   0.00000000e+00]"
966,17.7453001484,21.3216459145,1490.60521247,"[  3.33240009e-03  -1.86674181e+01   7.98867693e+01   5.96793568e+00
   3.45621229e-04   0.00000000e+00]"
967,17.7221283282,21.3216459145,1488.65877957,"[ -6.47222921e-03  -2.24877205e+01   7.81610984e+01   5.66473033e+00
   7.85450856e-05   0.00000000e+00]"
968,16.9234943972,21.3216459145,1421.57352936,"[ -7.19841203e-03   5.39560228e+01   5.32615051e+01   1.98274488e+00
   1.72231305e-04   0.00000000e+00]"
969,17.6852823526,21.3216459145,1485.56371762,"[ -1.39619246e-02   2.79136528e+01   7.51040373e+01   1.39827327e+00
   4.85595853e-04   0.00000000e+00]"
970,17.5451923935,21.3216459145,1473.79616105,"[ -2.77806632e-02  -3.58717581e+01   7.36185970e+01   5.80882711e+00
   1.15101457e-03   0.00000000e+00]"
971,17.7770164508,21.3216459145,1493.26938186,"[  1.51066173e-02   1.52459202e+01   8.04944996e+01   6.40981242e-01
   6.28264047e+00   0.00000000e+00]"
972,17.7969796388,21.3216459145,1494.94628966,"[  1.88621492e-02  -4.58021109e+00   8.25689520e+01   6.04051721e+00
   6.28264008e+00   0.00000000e+00]"
973,17.7302994837,21.3216459145,1489.34515663,"[ -1.77043717e-02   2.02195897e+01   8.00806029e+01   1.84595873e-01
   5.52101046e-04   0.00000000e+00]"
974,17.679559563,21.3216459145,1485.08300329,"[  1.05363014e-02   2.79332476e+01   7.51029680e+01   8.74598168e-01
   6.28316939e+00   0.00000000e+00]"
975,17.7795258379,21.3216459145,1493.48017039,"[  2.46070452e-03  -5.13753789e+00   8.12242040e+01   5.01104118e+00
   3.62130782e-06   0.00000000e+00]"
976,17.6698705317,21.3216459145,1484.26912466,"[ -1.35961069e-02   2.17141353e+01   8.12303012e+01   6.19196793e+00
   2.85879934e-04   0.00000000e+00]"
977,17.7051538055,21.3216459145,1487.23291967,"[ -1.30533838e-02  -2.51198498e+01   7.62370131e+01   5.26887850e+00
   4.41334965e-04   0.00000000e+00]"
978,17.3893401587,21.3216459145,1460.70457333,"[  1.51685799e-03   4.36583224e+01   6.41218376e+01   1.70576566e+00
   6.28297148e+00   0.00000000e+00]"
979,17.6863436094,21.3216459145,1485.65286319,"[  6.14126290e-03  -2.52604112e+01   7.67992039e+01   5.47481625e+00
   6.28280775e+00   0.00000000e+00]"
980,17.7542899129,21.3216459145,1491.36035268,"[ -6.64618334e-03  -1.83771727e+01   7.91448625e+01   5.78590516e+00
   7.00039498e-04   0.00000000e+00]"
981,17.7929868865,21.3216459145,1494.61089847,"[ -9.26174059e-03   6.18888277e+00   8.24349235e+01   1.62263237e-01
   4.70283498e-04   0.00000000e+00]"
982,17.6768490288,21.3216459145,1484.85531842,"[ -1.70789435e-03   2.68443461e+01   7.60819737e+01   8.99326334e-01
   6.28316890e+00   0.00000000e+00]"
983,17.7954646218,21.3216459145,1494.81902823,"[  1.21432223e-02   1.28364358e+00   8.29140660e+01   5.83750190e+00
   6.28248024e+00   0.00000000e+00]"
984,17.6012811357,21.3216459145,1478.5076154,"[  1.13437425e-02   3.33641419e+01   7.22505281e+01   9.54137071e-01
   6.28240966e+00   0.00000000e+00]"
985,17.1460192151,21.3216459145,1440.26561407,"[ -1.28331170e-02  -4.96237621e+01   5.89578580e+01   5.00943446e+00
   7.53996202e-04   0.00000000e+00]"
986,17.743905774,21.3216459145,1490.48808502,"[  7.47368171e-03  -2.01973538e+01   7.79038020e+01   5.33436968e+00
   6.28306454e+00   0.00000000e+00]"
987,17.7903429423,21.3216459145,1494.38880715,"[ -5.81007306e-03  -1.02083081e+01   8.14620127e+01   5.73166832e+00
   3.80279997e-04   0.00000000e+00]"
988,17.4561297017,21.3216459145,1466.31489494,"[  8.51067041e-03   4.03665984e+01   6.72032704e+01   1.17430045e+00
   6.28317249e+00   0.00000000e+00]"
989,17.7731717172,21.3216459145,1492.94642425,"[ -5.58388123e-03  -1.25029098e+01   8.21933205e+01   6.25953221e+00
   3.41444012e-04   0.00000000e+00]"
990,17.2802817755,21.3216459145,1451.54366914,"[  1.40782463e-02  -4.60420835e+01   5.97048912e+01   4.27627761e+00
   6.28289198e+00   0.00000000e+00]"
991,17.7371539271,21.3216459145,1489.92092988,"[ -1.29974482e-02   2.34141498e+01   7.74115036e+01   1.08106112e+00
   5.64742333e-04   0.00000000e+00]"
992,17.7869408039,21.3216459145,1494.10302753,"[ -1.46666129e-02   8.32840597e+00   8.23887509e+01   5.51174297e-02
   4.66436148e-04   0.00000000e+00]"
993,17.7413502493,21.3216459145,1490.27342094,"[ -4.25604037e-03  -2.08077017e+01   7.74222572e+01   5.18818128e+00
   6.28308693e+00   0.00000000e+00]"
994,17.2047605255,21.3216459145,1445.19988414,"[  8.91234415e-03  -4.72269266e+01   5.57990555e+01   4.20519774e+00
   6.28262511e+00   0.00000000e+00]"
995,17.712586682,21.3216459145,1487.85728129,"[  3.13800661e-03   2.48368558e+01   7.68220318e+01   1.20419017e+00
   6.28291014e+00   0.00000000e+00]"
996,17.8033933372,21.3216459145,1495.48504032,"[  9.80135943e-03   2.85154074e-01   8.29664053e+01   5.90068510e+00
   6.28285859e+00   0.00000000e+00]"
997,17.6562489795,21.3216459145,1483.12491427,"[ -1.99688100e-02   2.94928763e+01   7.41505307e+01   1.10593872e+00
   5.34190251e-04   0.00000000e+00]"
998,17.7959486982,21.3216459145,1494.85969065,"[ -8.53634667e-04  -2.57941583e+00   8.29841268e+01   3.78798266e-01
   3.20373961e-04   0.00000000e+00]"
999,17.779458146,21.3216459145,1493.47448427,"[ -2.49354836e-03  -9.32379365e+00   8.22696875e+01   6.18199636e+00
   6.28304441e+00   0.00000000e+00]"
1000,17.7977363189,21.3216459145,1495.00985078,"[  7.72075860e-03   7.60053344e+00   8.22942487e+01   4.08614191e-01
   6.28277998e+00   0.00000000e+00]"
