time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,0.842221729155,-0.532195905673,36.1693627688,6.05497202837,6.22400349423,0.0,0.577670207052,-6.81342584872,5.28547902171,-0.045701891695,-0.0422646256671,0.0,455.1872995797048,455.43040374789155,454.7321523867937,454.05250918561353
4.439999999999993,0.878039692396,-0.946582509431,36.4874624843,6.05163732697,6.22149524601,0.0,0.616469841383,-6.99992454514,5.31715146603,-0.0988856255729,-0.0408989526176,0.0,464.27398700102424,464.3802956038729,468.6508071246343,464.4946853892637
4.499999999999992,0.916048082405,-1.37160905367,36.8045173185,6.04548946623,6.21899087538,0.0,0.650671893827,-7.16837674594,5.25104293238,-0.110797723907,-0.0434754674156,0.0,436.66556374479063,436.44955173909483,435.4452913616349,434.43792044853205
4.559999999999991,0.956320788047,-1.80752618414,37.1201191094,6.03900992351,6.21622840987,0.0,0.691961579919,-7.3629435021,5.26813067555,-0.102905335079,-0.0517397589402,0.0,463.2616508507473,462.6100334173076,463.3544224398659,463.9648624159328
4.6199999999999894,0.999118200408,-2.25527314492,37.436591716,6.03330695718,6.21284248905,0.0,0.734877992763,-7.56267147009,5.28009306682,-0.0827374135065,-0.0680210488338,0.0,463.73577373202266,462.452655580488,463.20049586111935,464.77673961132507
4.679999999999988,1.04458520484,-2.71526897447,37.7540976727,6.02856353272,6.20837780087,0.0,0.781043387192,-7.77116985796,5.30252287808,-0.0725631583191,-0.0919577944197,0.0,469.18872601998066,467.3218837762045,468.49462558517723,469.280547278948
4.739999999999987,1.09246141807,-3.18643372112,38.0671348838,6.02377036842,6.20272690683,0.0,0.815242390763,-7.93514496965,5.13235093492,-0.101494834612,-0.0990440150904,0.0,406.08066995703484,405.43582624746944,408.40221670630984,405.8064104524938
4.799999999999986,1.14293420229,-3.66905731984,38.3754430579,6.01760463221,6.19678736382,0.0,0.86768604639,-8.15306679773,5.14356875895,-0.105423624661,-0.0988894007459,0.0,466.2302899752159,466.2344517670608,467.15600965747683,466.84085955591445
4.859999999999984,1.19671761338,-4.16510141583,38.6849108468,6.01155202106,6.19038142393,0.0,0.925609452822,-8.38249193679,5.17083539443,-0.0930631226701,-0.13119793536,0.0,474.5897597051175,472.0928780560252,473.7406217244179,474.68215950567657
4.919999999999983,1.25369093625,-4.67391434225,38.991672245,6.0056330588,6.18264349918,0.0,0.974097056593,-8.57881085044,5.05427921053,-0.113185387231,-0.1248415516,0.0,428.5526748898907,429.076890406924,431.3155063624705,429.6032164926443
4.979999999999982,1.31384797712,-5.19510948371,39.29285173,5.99836801413,6.174596307,0.0,1.0317354732,-8.79525993631,4.98432215466,-0.14563369261,-0.168598782744,0.0,446.8605470457381,443.2599451306809,448.31935643651525,445.6603277361367
5.0399999999999805,1.37723559704,-5.72855545567,39.586534451,5.99008375282,6.16508840611,0.0,1.08186784565,-8.98732453919,4.80495105205,-0.126130460761,-0.143478500567,0.0,409.17064219781855,411.37494138572777,409.20824492825335,410.9215526232697
